matchId,blueTop,blueJungle,blueMid,blueADC,blueSupport,redTop,redJungle,redMid,redADC,redSupport,blueWin,blueTopMastery,blueTopRank,blueJungleMastery,blueJungleRank,blueMidMastery,blueMidRank,blueADCMastery,blueADCRank,blueSupportMastery,blueSupportRank,redTopMastery,redTopRank,redJungleMastery,redJungleRank,redMidMastery,redMidRank,redADCMastery,redADCRank,redSupportMastery,redSupportRank
EUW1_7808707855,Gnar,Nunu,Yone,Twitch,Braum,Ryze,Rengar,Lux,Jinx,Thresh,0,803043.0,7.0,86112.0,6.0,79134.0,6.0,188348.0,7.0,91790.0,5.0,311303.0,7.0,1247496.0,7.0,48786.0,7.0,33234.0,7.0,328964.0,6.0
EUW1_7807334797,Chogath,Shyvana,Ekko,Aphelios,Blitzcrank,Sion,Khazix,Syndra,Sivir,Ivern,1,632324.0,7.0,37662.0,7.0,402486.0,6.0,463564.0,5.0,142810.0,5.0,1704913.0,4.0,562646.0,6.0,495347.0,7.0,95089.0,5.0,2646267.0,7.0
EUW1_7825401291,Jax,JarvanIV,Mel,Akshan,Trundle,Garen,Nocturne,Akali,Rengar,Ivern,0,981062.0,2.0,3540.0,2.0,56165.0,2.0,8902.0,2.0,1190.0,2.0,13381.0,0.0,7979.0,0.0,148482.0,3.0,54644.0,4.0,32927.0,4.0
EUW1_7825323936,Gwen,Zed,Jayce,Xayah,Morgana,Gragas,Graves,Brand,Jinx,Nautilus,0,957.0,0.0,115962.0,4.0,645275.0,4.0,155980.0,1.0,949.0,0.0,49797.0,2.0,71469.0,3.0,10952.0,3.0,385937.0,3.0,765959.0,2.0
EUW1_7825279993,Yorick,Talon,Leblanc,Ashe,Nami,Gwen,Aatrox,Sion,Swain,Soraka,0,720.0,0.0,21974.0,4.0,10563.0,4.0,700.0,0.0,426571.0,1.0,26166.0,3.0,12297.0,3.0,647253.0,2.0,438329.0,3.0,521628.0,3.0
EUW1_7825232514,Ivern,Viego,Anivia,MissFortune,Seraphine,Garen,Karthus,Lux,Lucian,Blitzcrank,1,32927.0,4.0,45727.0,4.0,32767.0,0.0,1402.0,0.0,458806.0,1.0,5694.0,1.0,123069.0,3.0,4823.0,3.0,14126.0,1.0,12681.0,1.0
EUW1_7825155050,Shen,Sion,Katarina,Samira,Nautilus,Yone,Nocturne,Taliyah,KogMaw,Milio,0,112824.0,2.0,42669.0,5.0,302986.0,2.0,122461.0,2.0,7902.0,3.0,81261.0,2.0,7979.0,0.0,3129.0,0.0,19081.0,4.0,67286.0,4.0
EUW1_7825051143,Sion,Warwick,Ahri,Draven,Neeko,Darius,Nocturne,Yasuo,Jhin,Malphite,1,8732.0,0.0,11583.0,3.0,22119.0,1.0,403975.0,2.0,6944.0,2.0,3253.0,0.0,7979.0,0.0,84462.0,4.0,251800.0,1.0,86215.0,2.0
EUW1_7824855145,Smolder,DrMundo,Leblanc,MissFortune,Seraphine,Garen,Kayn,Neeko,Senna,Morgana,1,71686.0,2.0,16543.0,2.0,59593.0,4.0,18913.0,3.0,72104.0,1.0,13381.0,0.0,4948.0,0.0,67832.0,2.0,108292.0,4.0,58634.0,4.0
EUW1_7824703346,KSante,LeeSin,Veigar,Yasuo,Gragas,Mordekaiser,Rammus,Nasus,Yunara,TahmKench,0,17254.0,1.0,379310.0,6.0,24989.0,1.0,84462.0,4.0,210507.0,4.0,27289.0,5.0,32402.0,3.0,20750.0,4.0,10518.0,4.0,737700.0,3.0
EUW1_7824490037,Kayle,Viego,Vex,MissFortune,Rakan,Anivia,Talon,Lux,Ashe,Bard,0,7374.0,2.0,240612.0,3.0,13832.0,2.0,22449.0,2.0,19722.0,1.0,32767.0,0.0,21974.0,4.0,1870522.0,2.0,12891.0,1.0,42070.0,2.0
EUW1_7824434182,Ambessa,MasterYi,Xerath,Ashe,Lux,Ornn,Nocturne,Kayle,Jhin,Senna,0,117622.0,5.0,87985.0,4.0,104141.0,5.0,254355.0,5.0,469143.0,5.0,24669.0,5.0,82464.0,5.0,17793.0,5.0,267347.0,6.0,3258916.0,5.0
EUW1_7824398139,Pantheon,Viego,Vladimir,Jinx,Blitzcrank,KSante,Graves,Zaahen,Jhin,Yuumi,1,67202.0,5.0,45727.0,4.0,1155168.0,5.0,3966.0,5.0,96557.0,5.0,51092.0,3.0,21157.0,4.0,109265.0,5.0,121043.0,5.0,31658.0,5.0
EUW1_7824088533,Anivia,Viego,Gragas,Ezreal,Neeko,Vayne,Vi,Mel,Aurora,Nautilus,0,32767.0,0.0,45727.0,4.0,210507.0,4.0,97781.0,6.0,63211.0,1.0,18068.0,5.0,9673.0,2.0,6169.0,3.0,18757.0,3.0,31561.0,4.0
EUW1_7824016146,Garen,Rengar,Ivern,Lucian,Nami,Aatrox,Viego,Ahri,Jinx,Ashe,0,13381.0,0.0,54644.0,4.0,32927.0,4.0,184877.0,6.0,426571.0,1.0,65968.0,5.0,329242.0,4.0,5358.0,3.0,25694.0,3.0,4502.0,3.0
EUW1_7823969340,Anivia,Viego,Jayce,Ashe,Seraphine,Vayne,Mordekaiser,Naafiri,Lucian,TahmKench,1,32767.0,0.0,45727.0,4.0,645275.0,4.0,17665.0,6.0,458806.0,1.0,165761.0,4.0,16957.0,4.0,76099.0,4.0,30209.0,3.0,33163.0,3.0
EUW1_7823723536,Alistar,Belveth,Ahri,Kaisa,Nami,Corki,Talon,Jayce,Lucian,Milio,1,6563.0,5.0,368422.0,3.0,20094.0,2.0,190353.0,4.0,27004.0,3.0,29571.0,4.0,44849.0,4.0,645275.0,4.0,15540.0,4.0,10604.0,2.0
EUW1_7823258729,KSante,Nocturne,Kassadin,Jinx,Morgana,Darius,Karthus,Sylas,Zeri,Milio,1,40633.0,0.0,183429.0,2.0,46179.0,4.0,998719.0,2.0,261951.0,2.0,20886.0,3.0,13371.0,2.0,4653.0,1.0,20453.0,3.0,21480.0,2.0
EUW1_7823238121,Kayle,Graves,Vladimir,Akshan,Mel,Anivia,Nocturne,Yasuo,Caitlyn,TahmKench,0,25125.0,1.0,23208.0,1.0,11239.0,2.0,170112.0,2.0,124132.0,2.0,32767.0,0.0,183429.0,2.0,84462.0,4.0,32273.0,2.0,755314.0,2.0
EUW1_7822510765,Mordekaiser,Ambessa,Xerath,Lucian,Blitzcrank,Shen,Rengar,Aurora,Ezreal,Yuumi,1,5019.0,2.0,42906.0,3.0,2561.0,3.0,79756.0,3.0,5810.0,4.0,26542.0,2.0,54644.0,4.0,2398.0,4.0,47385.0,3.0,137811.0,1.0
EUW1_7821894378,Gnar,RekSai,Sylas,Yasuo,Katarina,Darius,Kayn,Malzahar,Twitch,Poppy,0,2966.0,0.0,1509.0,3.0,26429.0,4.0,25317.0,3.0,595151.0,3.0,28281.0,2.0,117191.0,3.0,39535.0,5.0,172310.0,1.0,1174248.0,3.0
EUW1_7821849061,Mordekaiser,Vayne,Mel,Senna,Lux,KSante,MasterYi,Gragas,Twitch,Braum,0,50245.0,5.0,16816.0,4.0,62032.0,3.0,16458.0,1.0,225254.0,1.0,40633.0,0.0,13785.0,6.0,210507.0,4.0,21431.0,4.0,10096.0,3.0
EUW1_7819939773,Jayce,Teemo,Talon,Jinx,Soraka,Nocturne,Warwick,Akali,Tristana,Leona,0,44853.0,3.0,486698.0,5.0,46357.0,3.0,3769.0,4.0,41905.0,3.0,12886.0,2.0,17669.0,3.0,53751.0,3.0,94712.0,3.0,184564.0,4.0
EUW1_7823288841,Warwick,Kayn,Syndra,Xayah,Zilean,Kayle,Zac,Ahri,Draven,Blitzcrank,0,74073.0,6.0,566689.0,5.0,22503.0,6.0,5573.0,6.0,11067.0,6.0,92353.0,5.0,406035.0,4.0,239088.0,4.0,88292.0,6.0,165772.0,6.0
EUW1_7818124663,Warwick,Brand,Lucian,Velkoz,Senna,Yasuo,Kayn,Galio,MissFortune,Rakan,1,74073.0,6.0,573417.0,6.0,3414.0,6.0,923365.0,6.0,18466.0,6.0,778056.0,6.0,133221.0,6.0,64153.0,6.0,1479.0,5.0,68777.0,6.0
EUW1_7818082415,Gangplank,LeeSin,Aurora,Corki,Milio,Warwick,Kayn,Ryze,Vayne,Karma,1,777179.0,6.0,139976.0,3.0,132639.0,6.0,8698.0,6.0,190262.0,3.0,74073.0,6.0,133221.0,6.0,157839.0,6.0,136633.0,5.0,50769.0,3.0
EUW1_7818049335,KogMaw,Kayn,Lissandra,Kaisa,Janna,Naafiri,DrMundo,Viktor,Sivir,Karma,1,163341.0,6.0,50498.0,6.0,2732.0,6.0,37428.0,2.0,171274.0,6.0,42226.0,6.0,7637.0,6.0,11419.0,5.0,12550.0,6.0,32722.0,6.0
EUW1_7818008228,Naafiri,Warwick,Malzahar,Ezreal,Bard,Fiora,Ambessa,Ekko,Caitlyn,Nautilus,0,42226.0,6.0,1127082.0,5.0,442126.0,5.0,63930.0,5.0,121935.0,6.0,619111.0,5.0,7854.0,6.0,1266370.0,7.0,890997.0,7.0,191396.0,5.0
EUW1_7823512960,Chogath,Ambessa,Galio,Brand,Karma,Renekton,Lillia,Quinn,Mel,Elise,0,399435.0,3.0,160964.0,7.0,13914.0,6.0,17646.0,7.0,145931.0,7.0,8556.0,7.0,79361.0,7.0,410808.0,7.0,8881.0,7.0,66753.0,5.0
EUW1_7823360707,Nasus,Fizz,Yone,Ezreal,Karma,Aurora,Graves,Ambessa,Vayne,Lulu,1,1882711.0,7.0,4225500.0,7.0,2556873.0,7.0,743066.0,7.0,509875.0,6.0,97492.0,7.0,34388.0,7.0,9731.0,7.0,1282803.0,7.0,232480.0,7.0
EUW1_7821182523,Garen,Qiyana,Leblanc,Kaisa,Neeko,Camille,Sylas,Vladimir,Yunara,Lulu,0,743521.0,6.0,442780.0,7.0,52802.0,7.0,471530.0,7.0,188266.0,5.0,44226.0,7.0,476986.0,1.0,2122517.0,7.0,146727.0,7.0,137469.0,7.0
EUW1_7821149226,Renekton,Graves,Mel,Senna,Bard,Poppy,Zyra,Yone,Varus,Karma,0,10750.0,5.0,65637.0,7.0,123498.0,6.0,93874.0,7.0,27429.0,7.0,49565.0,7.0,36008.0,7.0,2772610.0,7.0,500254.0,6.0,938466.0,5.0
EUW1_7821127960,Sion,Kindred,Orianna,Ezreal,Bard,Fiora,Elise,Yone,AurelionSol,Sona,0,109595.0,7.0,1206854.0,4.0,42882.0,7.0,101179.0,7.0,27429.0,7.0,2050813.0,5.0,1434026.0,5.0,2772610.0,7.0,265483.0,7.0,872991.0,7.0
EUW1_7820271394,Darius,XinZhao,Chogath,Jinx,Karma,TwistedFate,Nunu,Ahri,Caitlyn,Bard,1,224200.0,4.0,157029.0,7.0,1199812.0,5.0,270823.0,7.0,28728.0,7.0,1920396.0,7.0,4309871.0,7.0,117574.0,6.0,492575.0,7.0,166261.0,7.0
EUW1_7824895760,Sion,Graves,Leblanc,Hwei,Nami,Yasuo,JarvanIV,Orianna,Kaisa,Neeko,1,35089.0,9.0,162738.0,9.0,656543.0,9.0,37822.0,7.0,106370.0,7.0,2961971.0,9.0,186915.0,9.0,115427.0,5.0,124844.0,7.0,164988.0,9.0
EUW1_7821698485,Irelia,DrMundo,Syndra,Lucian,Thresh,Aatrox,Vi,Orianna,Xayah,Nautilus,1,913101.0,9.0,188807.0,1.0,304028.0,9.0,61039.0,6.0,10153.0,7.0,639631.0,7.0,97094.0,9.0,678938.0,7.0,501.0,4.0,510594.0,9.0
EUW1_7820721685,Urgot,JarvanIV,Taliyah,Riven,TwistedFate,Zaahen,Ambessa,Zed,Anivia,Seraphine,1,3719961.0,7.0,186915.0,9.0,398468.0,7.0,862076.0,7.0,18809.0,7.0,50253.0,9.0,42671.0,9.0,3016529.0,7.0,1075433.0,9.0,159861.0,7.0
EUW1_7824705725,Shen,Ambessa,Akali,Tristana,Pyke,Gwen,Hecarim,Annie,Ezreal,Zilean,0,118612.0,7.0,74277.0,7.0,13985.0,6.0,77590.0,7.0,88975.0,6.0,65903.0,7.0,2465453.0,3.0,21959.0,7.0,1320134.0,7.0,1065707.0,7.0
EUW1_7824680891,Vayne,Graves,Hwei,Yunara,Lulu,Malphite,Chogath,Anivia,Zeri,Nami,1,491439.0,7.0,439181.0,7.0,54976.0,6.0,95612.0,7.0,507927.0,7.0,38987.0,7.0,47662.0,3.0,19952.0,7.0,102430.0,5.0,124073.0,7.0
EUW1_7824627155,Ornn,Graves,Leblanc,Yunara,Pyke,Vayne,Belveth,Anivia,Jinx,Mel,0,135233.0,7.0,172735.0,7.0,245315.0,7.0,2435.0,6.0,5225.0,5.0,39137.0,7.0,273600.0,7.0,19952.0,7.0,382568.0,7.0,11897.0,7.0
EUW1_7824578363,Renekton,DrMundo,Fizz,Vayne,Nami,Zilean,Ekko,Sion,Jhin,Pyke,0,108034.0,6.0,43386.0,7.0,85011.0,7.0,783303.0,7.0,212076.0,7.0,605684.0,7.0,1315261.0,6.0,4509.0,5.0,66888.0,7.0,2537.0,7.0
EUW1_7824545176,Akali,Taliyah,Qiyana,Smolder,Nautilus,Zilean,Graves,Yasuo,Yone,Alistar,1,86899.0,7.0,4859.0,7.0,912320.0,5.0,45991.0,7.0,165084.0,7.0,280027.0,6.0,111042.0,5.0,3006979.0,7.0,2054155.0,7.0,23779.0,7.0
EUW1_7824342991,Gragas,Vi,Aurora,Sivir,Renata,Garen,Camille,Anivia,Tristana,Janna,1,18326.0,5.0,42548.0,7.0,64983.0,7.0,34722.0,5.0,1732053.0,7.0,137845.0,6.0,56430.0,7.0,19952.0,7.0,314651.0,4.0,93889.0,7.0
EUW1_7824332033,Quinn,Ekko,Anivia,Yunara,Rakan,Sion,Graves,Aurora,Jinx,Renata,1,1919597.0,5.0,385306.0,5.0,19952.0,7.0,94920.0,5.0,29587.0,7.0,1484.0,4.0,158757.0,7.0,17345.0,7.0,21108.0,5.0,1732053.0,7.0
EUW1_7824324543,Poppy,LeeSin,Corki,Velkoz,Xerath,Gangplank,Ambessa,TwistedFate,Yunara,Karma,0,187167.0,7.0,155240.0,6.0,128498.0,7.0,1898363.0,7.0,90963.0,7.0,6893.0,6.0,9731.0,7.0,370020.0,7.0,780812.0,5.0,263011.0,5.0
EUW1_7823324585,Renekton,Zaahen,Ahri,Caitlyn,Soraka,Tryndamere,Graves,Mel,Draven,Nami,0,761032.0,5.0,10103.0,7.0,7150.0,7.0,788560.0,7.0,212411.0,7.0,695533.0,7.0,403486.0,5.0,5481.0,7.0,212703.0,7.0,405953.0,6.0
EUW1_7823283411,Azir,Jax,Lux,Senna,Karma,Aatrox,Nocturne,Aurora,KogMaw,Qiyana,0,7233991.0,6.0,12658.0,4.0,590452.0,7.0,26302.0,7.0,811.0,7.0,44086.0,5.0,71701.0,7.0,2768.0,7.0,154540.0,7.0,10822.0,7.0
EUW1_7822150526,Irelia,Naafiri,Diana,Yunara,Rakan,KSante,Lillia,Jayce,Jhin,Bard,0,19903.0,7.0,145523.0,7.0,134883.0,6.0,20974.0,6.0,381584.0,7.0,23125.0,7.0,7634.0,5.0,15122.0,7.0,19145.0,7.0,427858.0,6.0
EUW1_7822110885,KSante,Sylas,Katarina,Yunara,Seraphine,Singed,Vi,Annie,Ashe,Alistar,0,55807.0,7.0,204132.0,7.0,940403.0,7.0,91846.0,6.0,480466.0,6.0,899552.0,7.0,16967.0,7.0,21959.0,7.0,315868.0,7.0,367094.0,4.0
EUW1_7822069832,Fiora,Taliyah,Yone,Smolder,Thresh,Quinn,Sylas,Akali,Tristana,Nautilus,1,3811207.0,7.0,6586.0,7.0,61014.0,7.0,121806.0,6.0,193824.0,5.0,149956.0,7.0,299667.0,6.0,11808.0,7.0,199713.0,7.0,48183.0,7.0
EUW1_7820452302,KSante,Vi,Ahri,Swain,Rell,Malphite,Elise,Katarina,Kaisa,Thresh,0,630532.0,4.0,257195.0,6.0,37243.0,7.0,495810.0,7.0,20686.0,5.0,21838.0,7.0,382882.0,7.0,358987.0,7.0,8631.0,7.0,733842.0,5.0
EUW1_7824343722,Aatrox,Ambessa,Ahri,Ashe,Seraphine,Kayle,Shaco,Sylas,Ezreal,Janna,0,636130.0,7.0,18416.0,6.0,62579.0,7.0,33572.0,7.0,78095.0,7.0,70122.0,7.0,988709.0,5.0,27799.0,7.0,23335.0,7.0,414662.0,7.0
EUW1_7824318439,Sett,Naafiri,Aurora,Yunara,Janna,Vex,JarvanIV,Ryze,Jhin,TahmKench,1,223955.0,7.0,184720.0,6.0,105588.0,9.0,119307.0,7.0,648354.0,7.0,88813.0,7.0,2240379.0,9.0,102229.0,9.0,34004.0,7.0,288154.0,7.0
EUW1_7824308892,Jayce,Taliyah,Yone,Caitlyn,Bard,Sion,Ambessa,Hwei,Nilah,Sona,1,293707.0,7.0,1712925.0,7.0,299229.0,9.0,67652.0,7.0,165407.0,7.0,28711.0,7.0,55392.0,9.0,2050024.0,9.0,2535660.0,5.0,175645.0,7.0
EUW1_7824297179,Sion,RekSai,Vladimir,Ezreal,Rell,Hwei,Taliyah,Yone,Nilah,Senna,0,34942.0,9.0,1951925.0,7.0,75855.0,5.0,87948.0,7.0,129306.0,7.0,2050024.0,9.0,1712925.0,7.0,299229.0,9.0,2535660.0,5.0,34097.0,9.0
EUW1_7823221378,Riven,LeeSin,Velkoz,Xayah,Taric,Renekton,Diana,Viktor,Tristana,Lulu,0,1269470.0,7.0,56552.0,9.0,3959760.0,6.0,830411.0,6.0,11598.0,7.0,343135.0,6.0,6039.0,7.0,71707.0,7.0,283262.0,7.0,280143.0,7.0
EUW1_7823194566,Rumble,Shaco,Pantheon,Caitlyn,Pyke,Sion,Naafiri,Azir,Lucian,Ekko,1,1914834.0,5.0,8624644.0,7.0,192251.0,7.0,67652.0,7.0,4424.0,7.0,1212825.0,7.0,455548.0,5.0,218117.0,7.0,227269.0,5.0,4351983.0,7.0
EUW1_7823166065,Ornn,RekSai,KogMaw,Sivir,Lux,Ambessa,Karthus,TwistedFate,Twitch,Bard,1,1788703.0,7.0,915632.0,4.0,347521.0,9.0,41213.0,7.0,131166.0,7.0,233521.0,7.0,355490.0,7.0,52594.0,9.0,178855.0,7.0,19139.0,7.0
EUW1_7822085499,Teemo,Vi,Galio,MissFortune,Sona,Ornn,MasterYi,Azir,Lucian,Braum,1,3115640.0,7.0,79427.0,7.0,136103.0,7.0,49631.0,7.0,126440.0,7.0,2102542.0,7.0,110239.0,7.0,576073.0,6.0,32560.0,7.0,27577.0,7.0
EUW1_7822032365,Varus,Nunu,Sylas,Tristana,Blitzcrank,Leblanc,Shaco,Ahri,Yunara,Karma,0,180060.0,7.0,1154831.0,5.0,1125387.0,7.0,610211.0,7.0,1331632.0,7.0,100622.0,7.0,988709.0,5.0,296257.0,7.0,119307.0,7.0,1977986.0,7.0
EUW1_7824938722,Zaahen,Skarner,Aurora,Kalista,Thresh,Jayce,RekSai,Yone,Karthus,Nami,1,534784.0,3.0,160942.0,3.0,257249.0,7.0,112072.0,7.0,265599.0,7.0,347376.0,7.0,2354658.0,7.0,173416.0,6.0,216510.0,7.0,223055.0,5.0
EUW1_7824875572,Jayce,MasterYi,Hwei,Yunara,Milio,Sion,Graves,Ziggs,Kalista,Sona,0,861606.0,5.0,632625.0,6.0,168143.0,7.0,236143.0,7.0,5317.0,7.0,228147.0,7.0,107239.0,7.0,89742.0,7.0,112072.0,7.0,57468.0,7.0
EUW1_7824845073,Ornn,Sylas,Quinn,Corki,Leona,Jayce,Ekko,Katarina,Lucian,Pyke,0,22706.0,7.0,49574.0,7.0,410808.0,7.0,18828.0,5.0,140315.0,7.0,861606.0,5.0,949779.0,7.0,78221.0,3.0,38945.0,7.0,264202.0,7.0
EUW1_7824817974,Sion,Nunu,Lissandra,Yunara,Elise,Jayce,Diana,Zed,MissFortune,Soraka,0,52296.0,6.0,241100.0,7.0,127975.0,7.0,148467.0,6.0,43833.0,7.0,861606.0,5.0,33325.0,7.0,3142113.0,7.0,59620.0,5.0,69104.0,7.0
EUW1_7824732988,Zed,Nocturne,Ekko,Yunara,Karma,TwistedFate,Karthus,Diana,Caitlyn,Bard,1,3016529.0,7.0,71685.0,5.0,14552535.0,7.0,72258.0,9.0,96191.0,7.0,218136.0,7.0,22893.0,7.0,7294304.0,5.0,692947.0,6.0,3628272.0,5.0
EUW1_7824693069,Ambessa,Amumu,Vladimir,Jinx,Nautilus,Irelia,Karthus,TwistedFate,Yunara,Sylas,1,648035.0,5.0,54198.0,6.0,1916928.0,5.0,173585.0,7.0,407737.0,6.0,11935.0,7.0,22893.0,7.0,218136.0,7.0,100841.0,7.0,165686.0,7.0
EUW1_7824588794,Shen,Zac,Zed,Velkoz,Sylas,Garen,Taliyah,Ryze,Jhin,Senna,1,2218827.0,6.0,4396236.0,7.0,5977775.0,7.0,6576517.0,6.0,85901.0,6.0,4898695.0,5.0,1712925.0,7.0,30411.0,7.0,59839.0,7.0,38136.0,7.0
EUW1_7824563009,Gwen,Graves,Ryze,Ezreal,Rakan,Ornn,Sejuani,Yasuo,Jhin,Elise,1,3500.0,7.0,652350.0,7.0,387219.0,5.0,583621.0,7.0,52551.0,6.0,75093.0,7.0,15476.0,7.0,2470265.0,7.0,487433.0,7.0,43833.0,7.0
EUW1_7824526389,Varus,Talon,Ahri,Lux,Karma,Jayce,JarvanIV,Naafiri,Syndra,Brand,0,3011.0,7.0,431561.0,7.0,40096.0,7.0,162876.0,7.0,34378.0,6.0,95022.0,7.0,767454.0,7.0,112378.0,5.0,27217.0,7.0,2688318.0,7.0
EUW1_7824495778,Ambessa,JarvanIV,Annie,Kalista,Nautilus,Pantheon,Vi,Malzahar,Ezreal,Bard,1,3130.0,3.0,767454.0,7.0,39885.0,7.0,237869.0,5.0,444068.0,7.0,225530.0,5.0,79427.0,7.0,100811.0,7.0,83077.0,7.0,407726.0,7.0
EUW1_7824472582,Ornn,Viego,Lissandra,Kaisa,Anivia,Kalista,Zyra,Zed,Yunara,Lulu,0,7595.0,6.0,608178.0,7.0,35628.0,7.0,14658.0,7.0,11448.0,7.0,112072.0,7.0,58871.0,6.0,6661514.0,7.0,8123.0,7.0,205800.0,7.0
EUW1_7824451695,Kled,Diana,Yasuo,Jhin,Karma,Fiora,Shaco,Akali,Yunara,Nami,1,1124262.0,5.0,129492.0,7.0,238496.0,7.0,34450.0,7.0,122689.0,7.0,24842.0,7.0,529490.0,6.0,440076.0,5.0,33722.0,7.0,4377.0,6.0
EUW1_7824412923,KSante,Karthus,Zed,Draven,Thresh,Darius,Zac,Ahri,Kaisa,Nautilus,0,117580.0,7.0,355490.0,7.0,4455567.0,7.0,417994.0,7.0,2327899.0,7.0,346408.0,7.0,2175455.0,7.0,440549.0,7.0,56932.0,7.0,138756.0,7.0
EUW1_7824362943,Vayne,Lillia,Amumu,Lucian,Karma,Sion,Rumble,Vladimir,Jinx,Braum,0,380860.0,7.0,57809.0,7.0,15794.0,6.0,38945.0,7.0,359918.0,7.0,18728.0,5.0,28521.0,7.0,47891.0,5.0,9016.0,4.0,276035.0,5.0
EUW1_7824330333,Gragas,Zac,Nasus,Ezreal,Karma,DrMundo,Talon,Ahri,Lux,Senna,1,957814.0,7.0,2463088.0,3.0,607094.0,7.0,583444.0,7.0,247059.0,7.0,110579.0,7.0,431561.0,7.0,43051.0,7.0,967362.0,7.0,19095.0,7.0
EUW1_7824318013,Ryze,Lillia,Qiyana,Ezreal,Leona,Varus,Shaco,Xerath,Jhin,Karma,0,189111.0,7.0,4536.0,7.0,1027008.0,9.0,83077.0,7.0,253045.0,7.0,842957.0,7.0,1371409.0,5.0,2090339.0,7.0,1556589.0,7.0,1977986.0,7.0
EUW1_7824309872,Ryze,Aatrox,Twitch,Soraka,Senna,RekSai,Rammus,Xerath,Veigar,Sona,1,189111.0,7.0,19175.0,7.0,701318.0,7.0,41980.0,7.0,19095.0,7.0,1951925.0,7.0,197849.0,7.0,2090339.0,7.0,595579.0,7.0,156832.0,7.0
EUW1_7824290755,Smolder,Belveth,Viktor,Senna,Taric,Zaahen,Naafiri,Lissandra,Ezreal,Karma,0,10927.0,7.0,666753.0,7.0,277689.0,7.0,34097.0,9.0,1678831.0,5.0,186773.0,7.0,50998.0,7.0,267859.0,5.0,83077.0,7.0,376677.0,7.0
EUW1_7824284005,Aurora,Hecarim,Tristana,Hwei,Alistar,Vayne,Rengar,Galio,Sion,Ivern,0,149185.0,7.0,212584.0,7.0,85364.0,7.0,1264.0,7.0,1599.0,7.0,131784.0,6.0,411629.0,7.0,688884.0,7.0,28221.0,5.0,120775.0,7.0
EUW1_7825432700,Camille,Ambessa,Akshan,AurelionSol,Anivia,Aatrox,Gwen,Sylas,Zeri,Yuumi,1,393546.0,9.0,145088.0,7.0,237728.0,7.0,162988.0,9.0,80890.0,6.0,1371556.0,9.0,103135.0,9.0,123858.0,7.0,121591.0,6.0,5744.0,7.0
EUW1_7825384978,Camille,Vi,Hwei,Yunara,Lulu,Aatrox,Viego,Ryze,AurelionSol,Nautilus,0,3039491.0,6.0,79986.0,7.0,2050024.0,9.0,129027.0,7.0,47026.0,7.0,1371556.0,9.0,75373.0,7.0,695782.0,9.0,156651.0,7.0,23887.0,7.0
EUW1_7825346973,Aatrox,RekSai,Taliyah,Ezreal,Sona,Pantheon,Sylas,Qiyana,Yasuo,Nautilus,1,1371556.0,9.0,1974757.0,7.0,4657332.0,6.0,310130.0,9.0,1350402.0,9.0,5952243.0,7.0,45745.0,9.0,1080780.0,9.0,2961971.0,9.0,304574.0,9.0
EUW1_7825294097,Irelia,Lillia,Qiyana,Ezreal,Elise,Aatrox,Naafiri,Akali,Ashe,Seraphine,0,165700.0,9.0,93528.0,5.0,1080780.0,9.0,411256.0,9.0,97848.0,7.0,1371556.0,9.0,99305.0,9.0,535034.0,9.0,149733.0,6.0,34782.0,9.0
EUW1_7824890245,Sion,Rengar,Viktor,Ezreal,Anivia,Aatrox,Zed,Akali,Mel,Nautilus,1,59786.0,7.0,685030.0,6.0,65080.0,7.0,137826.0,9.0,254497.0,7.0,1371556.0,9.0,121279.0,7.0,535034.0,9.0,282936.0,7.0,738.0,7.0
EUW1_7824856688,Riven,Ambessa,Aurora,Ezreal,Zac,Aatrox,Vi,Veigar,Yunara,Karma,1,862076.0,7.0,146711.0,7.0,334836.0,9.0,78208.0,9.0,1151558.0,5.0,1371556.0,9.0,9173.0,7.0,22026.0,7.0,45508.0,9.0,23066.0,9.0
EUW1_7824816643,Singed,Shaco,Ryze,Yasuo,Skarner,Ambessa,Ekko,Renekton,Lux,Rakan,0,1135412.0,9.0,2724410.0,7.0,275267.0,9.0,88639.0,9.0,13741.0,9.0,184842.0,9.0,949779.0,7.0,69112.0,9.0,1284247.0,9.0,284573.0,7.0
EUW1_7824760700,Aatrox,Shaco,Akali,Yunara,Lulu,Jax,Nidalee,Quinn,Katarina,Senna,1,1371556.0,9.0,2724410.0,7.0,535034.0,9.0,2620.0,7.0,53685.0,7.0,97856.0,7.0,882675.0,3.0,1600901.0,9.0,1984643.0,9.0,132037.0,9.0
EUW1_7824733479,Rumble,Graves,Quinn,Jhin,Braum,KSante,LeeSin,Orianna,Nilah,Senna,0,420934.0,7.0,162738.0,9.0,1600901.0,9.0,185825.0,9.0,10935.0,9.0,536950.0,9.0,1624928.0,9.0,529977.0,9.0,1617792.0,7.0,32652.0,9.0
EUW1_7824666908,Aatrox,Naafiri,Ryze,Corki,Bard,Singed,XinZhao,Ahri,Ezreal,Karma,0,1371556.0,9.0,44136.0,7.0,695782.0,9.0,21040.0,9.0,834669.0,7.0,1135412.0,9.0,19300.0,7.0,604034.0,9.0,119550.0,7.0,45660.0,6.0
